layercount 134
colorcount 1322
0.792156862745098 0.10980392156862745 0.36470588235294116
0.10980392156862745 0.792156862745098 0.2784313725490196
0.792156862745098 0.36470588235294116 0.10980392156862745
0.043137254901960784 0.6705882352941176 0.9098039215686274
0.043137254901960784 0.9098039215686274 0.6705882352941176
0.8274509803921568 0.9098039215686274 0.043137254901960784
0.9098039215686274 0.043137254901960784 0.5137254901960784
0.3568627450980392 0.9098039215686274 0.043137254901960784
0.043137254901960784 0.9098039215686274 0.2
0.9098039215686274 0.043137254901960784 0.043137254901960784
0.3568627450980392 0.043137254901960784 0.9098039215686274
0.9098039215686274 0.5137254901960784 0.043137254901960784
0.8274509803921568 0.043137254901960784 0.9098039215686274
0.043137254901960784 0.2 0.9098039215686274
0.7450980392156863 0.08627450980392157 0.7450980392156863
0.7450980392156863 0.7450980392156863 0.08627450980392157
0.7450980392156863 0.08627450980392157 0.08627450980392157
0.08627450980392157 0.08627450980392157 0.7450980392156863
0.08627450980392157 0.7450980392156863 0.08627450980392157
0.08627450980392157 0.7450980392156863 0.7450980392156863
0.9529411764705882 0.32941176470588235 0.32941176470588235
0.9529411764705882 0.8627450980392157 0.32941176470588235
0.9529411764705882 0.32941176470588235 0.8627450980392157
0.32941176470588235 0.9529411764705882 0.6862745098039216
0.5058823529411764 0.9529411764705882 0.32941176470588235
0.5058823529411764 0.32941176470588235 0.9529411764705882
0.32941176470588235 0.6862745098039216 0.9529411764705882
0.13725490196078433 0.13725490196078433 0.6588235294117647
0.6588235294117647 0.13725490196078433 0.13725490196078433
0.6588235294117647 0.6588235294117647 0.13725490196078433
0.6588235294117647 0.4 0.13725490196078433
0.4 0.13725490196078433 0.6588235294117647
0.6588235294117647 0.13725490196078433 0.6588235294117647
0.13725490196078433 0.4 0.6588235294117647
0.13725490196078433 0.6588235294117647 0.13725490196078433
0.6588235294117647 0.13725490196078433 0.4
0.4 0.6588235294117647 0.13725490196078433
0.13725490196078433 0.6588235294117647 0.4
0.13725490196078433 0.6588235294117647 0.6588235294117647
0.054901960784313725 0.3058823529411765 0.6823529411764706
0.054901960784313725 0.6823529411764706 0.3058823529411765
0.5568627450980392 0.6823529411764706 0.054901960784313725
0.5568627450980392 0.054901960784313725 0.6823529411764706
0.6823529411764706 0.054901960784313725 0.054901960784313725
0.8352941176470589 0.10588235294117647 0.10588235294117647
0.10588235294117647 0.592156862745098 0.8352941176470589
0.592156862745098 0.10588235294117647 0.8352941176470589
0.8352941176470589 0.592156862745098 0.10588235294117647
0.10588235294117647 0.10588235294117647 0.8352941176470589
0.8352941176470589 0.10588235294117647 0.592156862745098
0.592156862745098 0.8352941176470589 0.10588235294117647
0.10588235294117647 0.8352941176470589 0.10588235294117647
0.10588235294117647 0.8352941176470589 0.592156862745098
0.8745098039215686 0.8745098039215686 0.13333333333333333
0.13333333333333333 0.3803921568627451 0.8745098039215686
0.13333333333333333 0.8745098039215686 0.13333333333333333
0.8745098039215686 0.13333333333333333 0.8745098039215686
0.13333333333333333 0.8745098039215686 0.6274509803921569
0.13333333333333333 0.13333333333333333 0.8745098039215686
0.6274509803921569 0.8745098039215686 0.13333333333333333
0.8745098039215686 0.13333333333333333 0.6274509803921569
0.6274509803921569 0.13333333333333333 0.8745098039215686
0.13333333333333333 0.8745098039215686 0.3803921568627451
0.8745098039215686 0.13333333333333333 0.13333333333333333
0.8745098039215686 0.3803921568627451 0.13333333333333333
0.3803921568627451 0.13333333333333333 0.8745098039215686
0.8745098039215686 0.6274509803921569 0.13333333333333333
0.13333333333333333 0.8745098039215686 0.8745098039215686
0.3803921568627451 0.8745098039215686 0.13333333333333333
0.13333333333333333 0.6274509803921569 0.8745098039215686
0.8745098039215686 0.13333333333333333 0.3803921568627451
0.7254901960784313 0.7725490196078432 0.2627450980392157
0.7254901960784313 0.2627450980392157 0.7725490196078432
0.2627450980392157 0.7725490196078432 0.6313725490196078
0.2627450980392157 0.7725490196078432 0.3568627450980392
0.7725490196078432 0.5411764705882353 0.2627450980392157
0.7725490196078432 0.2627450980392157 0.2627450980392157
0.4470588235294118 0.7725490196078432 0.2627450980392157
0.4470588235294118 0.2627450980392157 0.7725490196078432
0.7725490196078432 0.2627450980392157 0.5411764705882353
0.2627450980392157 0.6313725490196078 0.7725490196078432
0.2627450980392157 0.3568627450980392 0.7725490196078432
0.4235294117647059 0.2980392156862745 0.9098039215686274
0.788235294117647 0.9098039215686274 0.2980392156862745
0.9098039215686274 0.2980392156862745 0.2980392156862745
0.9098039215686274 0.2980392156862745 0.6666666666666666
0.788235294117647 0.2980392156862745 0.9098039215686274
0.9098039215686274 0.6666666666666666 0.2980392156862745
0.2980392156862745 0.9098039215686274 0.5450980392156862
0.2980392156862745 0.9098039215686274 0.9098039215686274
0.4235294117647059 0.9098039215686274 0.2980392156862745
0.2980392156862745 0.5450980392156862 0.9098039215686274
0.06274509803921569 0.6 0.8
0.8 0.06274509803921569 0.06274509803921569
0.06274509803921569 0.8 0.6
0.06274509803921569 0.8 0.19607843137254902
0.7333333333333333 0.06274509803921569 0.8
0.32941176470588235 0.06274509803921569 0.8
0.32941176470588235 0.8 0.06274509803921569
0.8 0.06274509803921569 0.4627450980392157
0.06274509803921569 0.19607843137254902 0.8
0.7333333333333333 0.8 0.06274509803921569
0.8 0.4627450980392157 0.06274509803921569
0.11372549019607843 0.6274509803921569 0.24313725490196078
0.6274509803921569 0.5019607843137255 0.11372549019607843
0.11372549019607843 0.24313725490196078 0.6274509803921569
0.11372549019607843 0.6274509803921569 0.6274509803921569
0.6274509803921569 0.11372549019607843 0.5019607843137255
0.37254901960784315 0.11372549019607843 0.6274509803921569
0.37254901960784315 0.6274509803921569 0.11372549019607843
0.6274509803921569 0.11372549019607843 0.11372549019607843
0.19215686274509805 0.8862745098039215 0.36470588235294116
0.5411764705882353 0.19215686274509805 0.8862745098039215
0.8862745098039215 0.19215686274509805 0.19215686274509805
0.8862745098039215 0.7137254901960784 0.19215686274509805
0.5411764705882353 0.8862745098039215 0.19215686274509805
0.8862745098039215 0.19215686274509805 0.7137254901960784
0.19215686274509805 0.8862745098039215 0.8862745098039215
0.19215686274509805 0.36470588235294116 0.8862745098039215
0.788235294117647 0.788235294117647 0.25882352941176473
0.25882352941176473 0.5215686274509804 0.788235294117647
0.5215686274509804 0.788235294117647 0.25882352941176473
0.25882352941176473 0.788235294117647 0.5215686274509804
0.788235294117647 0.25882352941176473 0.5215686274509804
0.25882352941176473 0.788235294117647 0.788235294117647
0.788235294117647 0.25882352941176473 0.788235294117647
0.25882352941176473 0.25882352941176473 0.788235294117647
0.25882352941176473 0.788235294117647 0.25882352941176473
0.788235294117647 0.25882352941176473 0.25882352941176473
0.788235294117647 0.5215686274509804 0.25882352941176473
0.5215686274509804 0.25882352941176473 0.788235294117647
0.8392156862745098 0.9098039215686274 0.12156862745098039
0.12156862745098039 0.2627450980392157 0.9098039215686274
0.9098039215686274 0.5529411764705883 0.12156862745098039
0.40784313725490196 0.9098039215686274 0.12156862745098039
0.9098039215686274 0.12156862745098039 0.12156862745098039
0.12156862745098039 0.9098039215686274 0.2627450980392157
0.12156862745098039 0.9098039215686274 0.6941176470588235
0.8392156862745098 0.12156862745098039 0.9098039215686274
0.12156862745098039 0.6941176470588235 0.9098039215686274
0.9098039215686274 0.12156862745098039 0.5529411764705883
0.40784313725490196 0.12156862745098039 0.9098039215686274
0.08235294117647059 0.6078431372549019 0.6078431372549019
0.34509803921568627 0.6078431372549019 0.08235294117647059
0.6078431372549019 0.08235294117647059 0.08235294117647059
0.34509803921568627 0.08235294117647059 0.6078431372549019
0.8117647058823529 0.5647058823529412 0.06666666666666667
0.06666666666666667 0.8117647058823529 0.06666666666666667
0.5647058823529412 0.8117647058823529 0.06666666666666667
0.5647058823529412 0.06666666666666667 0.8117647058823529
0.8117647058823529 0.06666666666666667 0.5647058823529412
0.06666666666666667 0.5647058823529412 0.8117647058823529
0.06666666666666667 0.8117647058823529 0.5647058823529412
0.06666666666666667 0.06666666666666667 0.8117647058823529
0.8117647058823529 0.06666666666666667 0.06666666666666667
0.09803921568627451 0.7333333333333333 0.9725490196078431
0.41568627450980394 0.09803921568627451 0.9725490196078431
0.8941176470588236 0.9725490196078431 0.09803921568627451
0.8941176470588236 0.09803921568627451 0.9725490196078431
0.9725490196078431 0.5764705882352941 0.09803921568627451
0.09803921568627451 0.9725490196078431 0.25882352941176473
0.09803921568627451 0.9725490196078431 0.7333333333333333
0.41568627450980394 0.9725490196078431 0.09803921568627451
0.09803921568627451 0.25882352941176473 0.9725490196078431
0.9725490196078431 0.09803921568627451 0.5764705882352941
0.9725490196078431 0.09803921568627451 0.09803921568627451
0.7333333333333333 0.11764705882352941 0.11764705882352941
0.11764705882352941 0.7333333333333333 0.22745098039215686
0.11764705882352941 0.22745098039215686 0.7333333333333333
0.3411764705882353 0.11764705882352941 0.7333333333333333
0.11764705882352941 0.5647058823529412 0.7333333333333333
0.3411764705882353 0.7333333333333333 0.11764705882352941
0.7333333333333333 0.11764705882352941 0.45098039215686275
0.6784313725490196 0.11764705882352941 0.7333333333333333
0.7333333333333333 0.45098039215686275 0.11764705882352941
0.6784313725490196 0.7333333333333333 0.11764705882352941
0.11764705882352941 0.7333333333333333 0.5647058823529412
0.8549019607843137 0.1843137254901961 0.1843137254901961
0.8549019607843137 0.1843137254901961 0.6313725490196078
0.1843137254901961 0.8549019607843137 0.6313725490196078
0.1843137254901961 0.1843137254901961 0.8549019607843137
0.6313725490196078 0.8549019607843137 0.1843137254901961
0.6313725490196078 0.1843137254901961 0.8549019607843137
0.1843137254901961 0.6313725490196078 0.8549019607843137
0.8549019607843137 0.6313725490196078 0.1843137254901961
0.1843137254901961 0.8549019607843137 0.1843137254901961
0.21568627450980393 0.9098039215686274 0.21568627450980393
0.9098039215686274 0.21568627450980393 0.21568627450980393
0.21568627450980393 0.21568627450980393 0.9098039215686274
0.4588235294117647 0.9058823529411765 0.011764705882352941
0.9058823529411765 0.6823529411764706 0.011764705882352941
0.4588235294117647 0.011764705882352941 0.9058823529411765
0.011764705882352941 0.9058823529411765 0.23529411764705882
0.011764705882352941 0.9058823529411765 0.9058823529411765
0.011764705882352941 0.23529411764705882 0.9058823529411765
0.9058823529411765 0.011764705882352941 0.6823529411764706
0.9058823529411765 0.011764705882352941 0.011764705882352941
0.796078431372549 0.3058823529411765 0.9215686274509803
0.9215686274509803 0.3058823529411765 0.6745098039215687
0.3058823529411765 0.9215686274509803 0.7372549019607844
0.611764705882353 0.3058823529411765 0.9215686274509803
0.9215686274509803 0.3058823529411765 0.49019607843137253
0.796078431372549 0.9215686274509803 0.3058823529411765
0.9215686274509803 0.8588235294117647 0.3058823529411765
0.3058823529411765 0.36470588235294116 0.9215686274509803
0.9215686274509803 0.49019607843137253 0.3058823529411765
0.9215686274509803 0.6745098039215687 0.3058823529411765
0.3058823529411765 0.9215686274509803 0.36470588235294116
0.42745098039215684 0.9215686274509803 0.3058823529411765
0.611764705882353 0.9215686274509803 0.3058823529411765
0.9215686274509803 0.3058823529411765 0.8588235294117647
0.3058823529411765 0.5490196078431373 0.9215686274509803
0.3058823529411765 0.9215686274509803 0.9215686274509803
0.42745098039215684 0.3058823529411765 0.9215686274509803
0.9215686274509803 0.3058823529411765 0.3058823529411765
0.3058823529411765 0.7372549019607844 0.9215686274509803
0.3058823529411765 0.9215686274509803 0.5490196078431373
0.7803921568627451 0.592156862745098 0.21568627450980393
0.592156862745098 0.7803921568627451 0.21568627450980393
0.7803921568627451 0.21568627450980393 0.21568627450980393
0.21568627450980393 0.7803921568627451 0.592156862745098
0.21568627450980393 0.592156862745098 0.7803921568627451
0.21568627450980393 0.21568627450980393 0.7803921568627451
0.21568627450980393 0.7803921568627451 0.21568627450980393
0.592156862745098 0.21568627450980393 0.7803921568627451
0.7803921568627451 0.21568627450980393 0.592156862745098
0.1411764705882353 0.6196078431372549 0.22745098039215686
0.1411764705882353 0.22745098039215686 0.6196078431372549
0.3137254901960784 0.1411764705882353 0.6196078431372549
0.1411764705882353 0.6196078431372549 0.48627450980392156
0.6196078431372549 0.1411764705882353 0.4
0.5764705882352941 0.6196078431372549 0.1411764705882353
0.6196078431372549 0.4 0.1411764705882353
0.5764705882352941 0.1411764705882353 0.6196078431372549
0.6196078431372549 0.1411764705882353 0.1411764705882353
0.3137254901960784 0.6196078431372549 0.1411764705882353
0.1411764705882353 0.48627450980392156 0.6196078431372549
0.7176470588235294 0.3764705882352941 0.12156862745098039
0.2901960784313726 0.12156862745098039 0.7176470588235294
0.12156862745098039 0.4627450980392157 0.7176470588235294
0.7176470588235294 0.12156862745098039 0.12156862745098039
0.7176470588235294 0.12156862745098039 0.6313725490196078
0.5450980392156862 0.7176470588235294 0.12156862745098039
0.7176470588235294 0.12156862745098039 0.3764705882352941
0.12156862745098039 0.20784313725490197 0.7176470588235294
0.12156862745098039 0.7176470588235294 0.20784313725490197
0.2901960784313726 0.7176470588235294 0.12156862745098039
0.12156862745098039 0.7176470588235294 0.7176470588235294
0.7176470588235294 0.6313725490196078 0.12156862745098039
0.5450980392156862 0.12156862745098039 0.7176470588235294
0.12156862745098039 0.7176470588235294 0.4627450980392157
0.6980392156862745 0.1568627450980392 0.37254901960784315
0.1568627450980392 0.37254901960784315 0.6980392156862745
0.5882352941176471 0.6980392156862745 0.1568627450980392
0.6980392156862745 0.5882352941176471 0.1568627450980392
0.1568627450980392 0.6980392156862745 0.5882352941176471
0.1568627450980392 0.1568627450980392 0.6980392156862745
0.6980392156862745 0.37254901960784315 0.1568627450980392
0.37254901960784315 0.1568627450980392 0.6980392156862745
0.5882352941176471 0.1568627450980392 0.6980392156862745
0.1568627450980392 0.5882352941176471 0.6980392156862745
0.6980392156862745 0.1568627450980392 0.5882352941176471
0.1568627450980392 0.6980392156862745 0.1568627450980392
0.1568627450980392 0.6980392156862745 0.37254901960784315
0.37254901960784315 0.6980392156862745 0.1568627450980392
0.6980392156862745 0.1568627450980392 0.1568627450980392
0.043137254901960784 0.6470588235294118 0.043137254901960784
0.6470588235294118 0.043137254901960784 0.6470588235294118
0.043137254901960784 0.043137254901960784 0.6470588235294118
0.6470588235294118 0.043137254901960784 0.043137254901960784
0.6470588235294118 0.6470588235294118 0.043137254901960784
0.043137254901960784 0.6470588235294118 0.6470588235294118
0.8941176470588236 0.0784313725490196 0.0784313725490196
0.0784313725490196 0.8941176470588236 0.0784313725490196
0.0784313725490196 0.0784313725490196 0.8941176470588236
0.30980392156862746 0.8313725490196079 0.30980392156862746
0.8313725490196079 0.30980392156862746 0.30980392156862746
0.30980392156862746 0.30980392156862746 0.8313725490196079
0.37254901960784315 0.9019607843137255 0.23921568627450981
0.9019607843137255 0.23921568627450981 0.23921568627450981
0.9019607843137255 0.23921568627450981 0.6352941176470588
0.23921568627450981 0.9019607843137255 0.5058823529411764
0.23921568627450981 0.9019607843137255 0.9019607843137255
0.37254901960784315 0.23921568627450981 0.9019607843137255
0.9019607843137255 0.6352941176470588 0.23921568627450981
0.23921568627450981 0.5058823529411764 0.9019607843137255
0.7686274509803922 0.9019607843137255 0.23921568627450981
0.7686274509803922 0.23921568627450981 0.9019607843137255
0.1607843137254902 0.24313725490196078 0.8705882352941177
0.1607843137254902 0.8705882352941177 0.24313725490196078
0.32941176470588235 0.8705882352941177 0.1607843137254902
0.32941176470588235 0.1607843137254902 0.8705882352941177
0.1607843137254902 0.49411764705882355 0.8705882352941177
0.8705882352941177 0.6627450980392157 0.1607843137254902
0.8274509803921568 0.1607843137254902 0.8705882352941177
0.1607843137254902 0.7450980392156863 0.8705882352941177
0.8705882352941177 0.4117647058823529 0.1607843137254902
0.8274509803921568 0.8705882352941177 0.1607843137254902
0.8705882352941177 0.1607843137254902 0.6627450980392157
0.1607843137254902 0.8705882352941177 0.49411764705882355
0.5764705882352941 0.8705882352941177 0.1607843137254902
0.1607843137254902 0.8705882352941177 0.7450980392156863
0.8705882352941177 0.1607843137254902 0.4117647058823529
0.8705882352941177 0.1607843137254902 0.1607843137254902
0.5764705882352941 0.1607843137254902 0.8705882352941177
0.7843137254901961 0.26666666666666666 0.4627450980392157
0.26666666666666666 0.7843137254901961 0.592156862745098
0.3333333333333333 0.26666666666666666 0.7843137254901961
0.7215686274509804 0.26666666666666666 0.7843137254901961
0.7843137254901961 0.4627450980392157 0.26666666666666666
0.26666666666666666 0.396078431372549 0.7843137254901961
0.7843137254901961 0.26666666666666666 0.26666666666666666
0.7843137254901961 0.26666666666666666 0.6549019607843137
0.26666666666666666 0.7843137254901961 0.7843137254901961
0.3333333333333333 0.7843137254901961 0.26666666666666666
0.5254901960784314 0.26666666666666666 0.7843137254901961
0.26666666666666666 0.592156862745098 0.7843137254901961
0.5254901960784314 0.7843137254901961 0.26666666666666666
0.7215686274509804 0.7843137254901961 0.26666666666666666
0.7843137254901961 0.6549019607843137 0.26666666666666666
0.26666666666666666 0.7843137254901961 0.396078431372549
0.9921568627450981 0.20392156862745098 0.20392156862745098
0.8352941176470589 0.20392156862745098 0.9921568627450981
0.20392156862745098 0.9921568627450981 0.5215686274509804
0.20392156862745098 0.5215686274509804 0.9921568627450981
0.8352941176470589 0.9921568627450981 0.20392156862745098
0.11764705882352941 0.6862745098039216 0.4
0.11764705882352941 0.6862745098039216 0.6862745098039216
0.6862745098039216 0.11764705882352941 0.11764705882352941
0.11764705882352941 0.11764705882352941 0.6862745098039216
0.6862745098039216 0.11764705882352941 0.4
0.4 0.6862745098039216 0.11764705882352941
0.11764705882352941 0.4 0.6862745098039216
0.6862745098039216 0.6862745098039216 0.11764705882352941
0.6862745098039216 0.11764705882352941 0.6862745098039216
0.6862745098039216 0.4 0.11764705882352941
0.4 0.11764705882352941 0.6862745098039216
0.11764705882352941 0.6862745098039216 0.11764705882352941
0.4980392156862745 0.8823529411764706 0.34509803921568627
0.7294117647058823 0.34509803921568627 0.8823529411764706
0.8823529411764706 0.34509803921568627 0.5764705882352941
0.8823529411764706 0.807843137254902 0.34509803921568627
0.34509803921568627 0.8823529411764706 0.6509803921568628
0.34509803921568627 0.8823529411764706 0.4196078431372549
0.34509803921568627 0.8823529411764706 0.8823529411764706
0.34509803921568627 0.4196078431372549 0.8823529411764706
0.7294117647058823 0.8823529411764706 0.34509803921568627
0.8823529411764706 0.5764705882352941 0.34509803921568627
0.8823529411764706 0.34509803921568627 0.34509803921568627
0.34509803921568627 0.6509803921568628 0.8823529411764706
0.4980392156862745 0.34509803921568627 0.8823529411764706
0.8823529411764706 0.34509803921568627 0.807843137254902
0.7058823529411765 0.17647058823529413 0.5725490196078431
0.17647058823529413 0.30980392156862746 0.7058823529411765
0.4392156862745098 0.17647058823529413 0.7058823529411765
0.17647058823529413 0.7058823529411765 0.7058823529411765
0.7058823529411765 0.17647058823529413 0.17647058823529413
0.4392156862745098 0.7058823529411765 0.17647058823529413
0.7058823529411765 0.5725490196078431 0.17647058823529413
0.17647058823529413 0.7058823529411765 0.30980392156862746
0.7058823529411765 0.11764705882352941 0.5568627450980392
0.7058823529411765 0.5568627450980392 0.11764705882352941
0.4117647058823529 0.11764705882352941 0.7058823529411765
0.11764705882352941 0.26666666666666666 0.7058823529411765
0.4117647058823529 0.7058823529411765 0.11764705882352941
0.11764705882352941 0.7058823529411765 0.7058823529411765
0.7058823529411765 0.11764705882352941 0.11764705882352941
0.11764705882352941 0.7058823529411765 0.26666666666666666
0.6745098039215687 0.8549019607843137 0.1607843137254902
0.8549019607843137 0.1607843137254902 0.8196078431372549
0.8549019607843137 0.1607843137254902 0.3803921568627451
0.1607843137254902 0.3058823529411765 0.8549019607843137
0.23529411764705882 0.1607843137254902 0.8549019607843137
0.1607843137254902 0.7450980392156863 0.8549019607843137
0.8549019607843137 0.8196078431372549 0.1607843137254902
0.8549019607843137 0.1607843137254902 0.6
0.8549019607843137 0.6 0.1607843137254902
0.6745098039215687 0.1607843137254902 0.8549019607843137
0.1607843137254902 0.8549019607843137 0.7450980392156863
0.4549019607843137 0.1607843137254902 0.8549019607843137
0.23529411764705882 0.8549019607843137 0.1607843137254902
0.8549019607843137 0.1607843137254902 0.1607843137254902
0.4549019607843137 0.8549019607843137 0.1607843137254902
0.1607843137254902 0.8549019607843137 0.5254901960784314
0.8549019607843137 0.3803921568627451 0.1607843137254902
0.1607843137254902 0.5254901960784314 0.8549019607843137
0.1607843137254902 0.8549019607843137 0.3058823529411765
0.18823529411764706 0.6666666666666666 0.5058823529411764
0.6666666666666666 0.18823529411764706 0.5058823529411764
0.6666666666666666 0.5058823529411764 0.18823529411764706
0.5058823529411764 0.18823529411764706 0.6666666666666666
0.18823529411764706 0.6666666666666666 0.18823529411764706
0.5058823529411764 0.6666666666666666 0.18823529411764706
0.6666666666666666 0.18823529411764706 0.18823529411764706
0.18823529411764706 0.18823529411764706 0.6666666666666666
0.18823529411764706 0.5058823529411764 0.6666666666666666
0.34509803921568627 0.25098039215686274 0.7294117647058823
0.25098039215686274 0.7294117647058823 0.7294117647058823
0.6352941176470588 0.7294117647058823 0.25098039215686274
0.34509803921568627 0.7294117647058823 0.25098039215686274
0.6352941176470588 0.25098039215686274 0.7294117647058823
0.7294117647058823 0.25098039215686274 0.5372549019607843
0.7294117647058823 0.5372549019607843 0.25098039215686274
0.25098039215686274 0.7294117647058823 0.44313725490196076
0.25098039215686274 0.44313725490196076 0.7294117647058823
0.7294117647058823 0.25098039215686274 0.25098039215686274
0.6588235294117647 0.7098039215686275 0.12549019607843137
0.7098039215686275 0.44313725490196076 0.12549019607843137
0.12549019607843137 0.7098039215686275 0.5529411764705883
0.12549019607843137 0.5529411764705883 0.7098039215686275
0.33725490196078434 0.7098039215686275 0.12549019607843137
0.12549019607843137 0.23137254901960785 0.7098039215686275
0.33725490196078434 0.12549019607843137 0.7098039215686275
0.7098039215686275 0.12549019607843137 0.12549019607843137
0.12549019607843137 0.7098039215686275 0.23137254901960785
0.6588235294117647 0.12549019607843137 0.7098039215686275
0.7098039215686275 0.12549019607843137 0.44313725490196076
0.011764705882352941 0.47843137254901963 0.8274509803921568
0.24705882352941178 0.011764705882352941 0.8274509803921568
0.8274509803921568 0.011764705882352941 0.7098039215686275
0.8274509803921568 0.011764705882352941 0.011764705882352941
0.011764705882352941 0.8274509803921568 0.47843137254901963
0.24705882352941178 0.8274509803921568 0.011764705882352941
0.8274509803921568 0.7098039215686275 0.011764705882352941
0.6588235294117647 0.17254901960784313 0.17254901960784313
0.6588235294117647 0.4627450980392157 0.17254901960784313
0.17254901960784313 0.6588235294117647 0.6588235294117647
0.5607843137254902 0.6588235294117647 0.17254901960784313
